,cad_1,cad_3,cad_6,cad_12,usd_1,usd_3,usd_6,DATE,usd_12
1159,2.06167,2.12333,2.27833,2.64500,1.10000,1.26000,1.56000,2004-05-14,2.10688
1160,2.06083,2.13083,2.31000,2.68667,1.10000,1.25813,1.53000,2004-05-17,2.02750
1161,2.06083,2.13667,2.32500,2.70833,1.10000,1.26000,1.53375,2004-05-18,2.03000
1162,2.06750,2.14833,2.34667,2.75333,1.10000,1.27000,1.55000,2004-05-19,2.07000
1163,2.07533,2.15467,2.36083,2.76500,1.10000,1.28000,1.56875,2004-05-20,2.09000
1164,2.07167,2.15333,2.35167,2.72333,1.10000,1.28000,1.56000,2004-05-21,2.07000
1165,2.07083,2.15667,2.36000,2.73417,1.10000,1.29000,1.59000,2004-05-24,2.13000
1166,2.06500,2.16000,2.37667,2.75833,1.10000,1.29000,1.58250,2004-05-25,2.10000
1167,2.06333,2.16000,2.38000,2.76500,1.10000,1.30000,1.58813,2004-05-26,2.10250
1168,2.06167,2.16000,2.38333,2.76833,1.11000,1.31000,1.57875,2004-05-27,2.07625
1169,2.06167,2.15833,2.37500,2.76667,1.11375,1.31500,1.57750,2004-05-28,2.05750
1170,2.06000,2.16333,2.38667,2.78667,.,.,.,2004-05-31,.
1171,2.06333,2.16833,2.40167,2.82167,1.12500,1.32688,1.60500,2004-06-01,2.11125
1172,2.06333,2.17333,2.40667,2.82667,1.13125,1.34000,1.62750,2004-06-02,2.15000
1173,2.06167,2.17833,2.40833,2.81333,1.15000,1.36000,1.66000,2004-06-03,2.18625
1174,2.06500,2.17167,2.39667,2.77000,1.16000,1.37375,1.67375,2004-06-04,2.20000
1175,2.06000,2.17167,2.39500,2.77333,1.17000,1.40000,1.71000,2004-06-07,2.26000
