DATE,term_1mon,term_3mon,term_6mon,term_12mon
2005-11-15,3.54167,3.66167,3.82167,4.02667
2005-11-16,3.55500,3.67500,3.84333,4.04333
2005-11-17,3.56000,3.68000,3.85667,4.05500
2005-11-18,3.56000,3.68000,3.85667,4.04833
2005-11-21,3.56000,3.68833,3.87333,4.06333
2005-11-22,3.56000,3.70833,3.88500,4.08000
2005-11-23,3.55667,3.71333,3.89667,4.10333
2005-11-24,3.56167,3.72667,3.92667,4.14833
2005-11-25,3.56000,3.73083,3.93667,4.15167
2005-11-28,3.56167,3.74750,3.95833,4.17000
2005-11-29,3.57167,3.75333,3.95500,4.17667
2005-11-30,3.57667,3.75500,3.95833,4.17000
2005-12-01,3.58667,3.76000,3.95167,4.16417
2005-12-02,3.59333,3.76000,3.95000,4.16500
2005-12-05,3.60333,3.76500,3.96000,4.17000
2005-12-06,3.61833,3.77000,3.96000,4.16167
2005-12-07,3.64000,3.78000,3.95000,4.13833
2005-12-08,3.65000,3.77833,3.94500,4.13500
2005-12-09,3.67333,3.79833,3.96167,4.16167
2005-12-12,3.69833,3.81833,3.97667,4.16667
2005-12-13,3.71750,3.83167,3.98500,4.18250
2005-12-14,3.74167,3.84167,4.00333,4.20500
2005-12-15,3.76833,3.85500,4.02667,4.21333
2005-12-16,3.81167,3.87500,4.02000,4.18333
2005-12-19,3.82333,3.88833,4.01667,4.18500
2005-12-20,3.79833,3.88167,4.00000,4.16500
2005-12-21,3.79667,3.88000,4.00500,4.17833
2005-12-22,3.79833,3.88000,4.00333,4.18000
2005-12-23,3.79667,3.87167,3.98167,4.12667
2005-12-26,3.80000,3.86833,3.95833,4.09000
2005-12-27,3.81000,3.87667,3.97833,4.12500
2005-12-28,3.81500,3.88500,4.00000,4.15333
2005-12-29,3.81667,3.88667,3.99833,4.15167
2005-12-30,3.82000,3.88250,3.97833,4.12000
2006-01-02,3.82000,3.89500,3.99000,4.13833
2006-01-03,3.81417,3.89000,3.97000,4.11000
2006-01-04,3.80917,3.89000,3.98167,4.12500
2006-01-05,3.81000,3.89500,3.99333,4.13667
2006-01-06,3.80667,3.89333,4.00000,4.15500
2006-01-09,3.81500,3.91000,4.02833,4.18083
2006-01-10,3.81667,3.92333,4.04500,4.19833
2006-01-11,3.82000,3.93167,4.03333,4.18000
2006-01-12,3.82167,3.94167,4.04167,4.19083
2006-01-13,3.82667,3.95000,4.06833,4.23333
2006-01-16,3.83667,3.96333,4.07833,4.24000
2006-01-17,3.84167,3.96667,4.07583,4.24500
2006-01-18,3.84333,3.97000,4.07667,4.25000
2006-01-19,3.85667,3.97167,4.08167,4.26000
2006-01-20,3.86167,3.98333,4.10000,4.27833
2006-01-23,3.87667,3.99167,4.10667,4.27333
2006-01-24,3.89000,4.00000,4.11167,4.28333
2006-01-25,3.90167,4.02500,4.16500,4.34667
2006-01-26,3.91833,4.03500,4.18000,4.36167
2006-01-27,3.94167,4.05500,4.18333,4.35667
2006-01-30,3.95167,4.05917,4.18333,4.35833
2006-01-31,3.96167,4.06833,4.16333,4.31750
2006-02-01,3.98833,4.06833,4.13500,4.24667
2006-02-02,4.01833,4.07833,4.15000,4.27667
2006-02-03,4.04167,4.09000,4.16333,4.29167
2006-02-06,4.05000,4.09333,4.15000,4.27500
2006-02-07,4.05000,4.09167,4.14667,4.27000
2006-02-08,4.06833,4.14500,4.22500,4.35500
2006-02-09,4.08167,4.16667,4.24167,4.38750
2006-02-10,4.08833,4.16833,4.22833,4.34667
2006-02-13,4.10000,4.18667,4.26083,4.39500
2006-02-14,4.10000,4.19000,4.26000,4.38417
2006-02-15,4.11167,4.19000,4.26500,4.40000
2006-02-16,4.12333,4.20000,4.26500,4.39333
2006-02-17,4.14250,4.21000,4.28000,4.40667
2006-02-20,4.15667,4.22000,4.29500,4.42167
2006-02-21,4.16250,4.22000,4.28333,4.39500
2006-02-22,4.16833,4.21667,4.27667,4.38500
2006-02-23,4.16917,4.20667,4.25583,4.35667
2006-02-24,4.14333,4.18667,4.23000,4.33417
2006-02-27,4.15000,4.19000,4.23750,4.34000
2006-02-28,4.18167,4.20667,4.23833,4.33333
2006-03-01,4.19167,4.22167,4.25833,4.36000
2006-03-02,4.17333,4.19167,4.22500,4.30250
2006-03-03,4.18667,4.20500,4.24167,4.32167
2006-03-06,4.19500,4.21167,4.24000,4.32167
2006-03-07,4.20333,4.22167,4.25167,4.31333
2006-03-08,4.27333,4.29167,4.31167,4.35750
2006-03-09,4.27833,4.29667,4.31083,4.36333
2006-03-10,4.28000,4.30667,4.33000,4.40000
2006-03-13,4.28000,4.30167,4.33500,4.40917
2006-03-14,4.28167,4.31333,4.36167,4.45833
2006-03-15,4.28333,4.32000,4.36500,4.45333
2006-03-16,4.27667,4.30833,4.34000,4.40500
2006-03-17,4.26333,4.29667,4.34750,4.42083
2006-03-20,4.26167,4.29833,4.35500,4.44583
2006-03-21,4.25833,4.29833,4.35500,4.44833
2006-03-22,4.25750,4.29750,4.35667,4.45000
2006-03-23,4.26667,4.31833,4.42667,4.56000
2006-03-24,4.26500,4.31583,4.42500,4.55333
2006-03-27,4.26167,4.31750,4.40833,4.52833
2006-03-28,4.26167,4.32333,4.43000,4.55167
2006-03-29,4.26833,4.33000,4.43833,4.56500
2006-03-30,4.27667,4.34000,4.43833,4.56500
2006-03-31,4.28000,4.34167,4.44083,4.57000
2006-04-03,4.30500,4.39333,4.51167,4.65667
2006-04-04,4.30833,4.38000,4.48333,4.62667
2006-04-05,4.31000,4.39167,4.50667,4.65833
2006-04-06,4.30750,4.39667,4.52083,4.67833
2006-04-07,4.31000,4.39667,4.53167,4.69167
2006-04-10,4.31167,4.40000,4.52667,4.69500
2006-04-11,4.32000,4.40833,4.53833,4.70917
2006-04-12,4.31667,4.39000,4.49833,4.65000
2006-04-13,4.32167,4.40000,4.50833,4.65833
2006-04-14,4.32250,4.40000,4.51500,4.66333
2006-04-17,4.32500,4.40000,4.52750,4.67417
2006-04-18,4.33000,4.40250,4.54500,4.68500
2006-04-19,4.33000,4.40833,4.54167,4.67667
2006-04-20,4.30667,4.38000,4.47167,4.57500
2006-04-21,4.31000,4.37833,4.45333,4.56333
2006-04-24,4.30500,4.34500,4.40917,4.50667
2006-04-25,4.30000,4.33500,4.39500,4.48667
2006-04-26,4.29500,4.32667,4.38583,4.47500
2006-04-27,4.29833,4.32333,4.37833,4.47417
2006-04-28,4.30167,4.32750,4.38500,4.49250
2006-05-01,4.30000,4.33750,4.40167,4.52000
2006-05-02,4.29583,4.32667,4.38583,4.49833
2006-05-03,4.30000,4.32833,4.38200,4.49250
2006-05-04,4.29667,4.32500,4.37167,4.46917
2006-05-05,4.29167,4.32000,4.36083,4.43667
2006-05-08,4.29000,4.31833,4.36417,4.46250
2006-05-09,4.28500,4.31083,4.36500,4.45333
2006-05-10,4.28167,4.30750,4.36500,4.45500
2006-05-11,4.28000,4.30167,4.36333,4.44417
2006-05-12,4.28083,4.30000,4.35583,4.43000
2006-05-15,4.27583,4.29583,4.34750,4.41667
2006-05-16,4.27000,4.29583,4.35333,4.42333
2006-05-17,4.27000,4.29833,4.35833,4.43417
2006-05-18,4.26500,4.29000,4.34250,4.40333
2006-05-19,4.26500,4.29000,4.34500,4.40917
2006-05-22,4.26000,4.29000,4.34500,4.40167
2006-05-23,4.26000,4.28667,4.34083,4.39917
2006-05-24,4.26167,4.28750,4.33833,4.40250
2006-05-25,4.27000,4.29667,4.34583,4.41417
2006-05-26,4.27083,4.30333,4.35917,4.42917
2006-05-29,4.27000,4.29833,4.34917,4.41000
2006-05-30,4.34833,4.31000,4.34833,4.40667
2006-05-31,4.32500,4.31500,4.34583,4.40167
2006-06-01,4.29583,4.31167,4.33500,4.38583
2006-06-02,4.28833,4.30833,4.33500,4.38500
2006-06-05,4.28500,4.30833,4.33500,4.38000
2006-06-06,4.28333,4.30583,4.33167,4.37750
2006-06-07,4.28333,4.30583,4.33083,4.37500
2006-06-08,4.28417,4.30417,4.32667,4.36833
2006-06-09,4.28917,4.30667,4.32333,4.35083
2006-06-12,4.29500,4.30667,4.31750,4.33500
2006-06-13,4.29333,4.29667,4.30083,4.30500
2006-06-14,4.29500,4.29500,4.29333,4.29333
2006-06-15,4.29917,4.29667,4.29667,4.29667
2006-06-16,4.30000,4.30000,4.30000,4.29417
2006-06-19,4.30333,4.30167,4.30333,4.30417
2006-06-20,4.30750,4.30167,4.30250,4.30250
2006-06-21,4.31333,4.30250,4.29667,4.27583
2006-06-22,4.31333,4.30667,4.30333,4.29083
2006-06-23,4.30833,4.30500,4.30167,4.29167
2006-06-26,4.30167,4.29833,4.29750,4.29000
2006-06-27,4.29667,4.29833,4.29917,4.29500
2006-06-28,4.29333,4.29750,4.29750,4.29583
2006-06-29,4.28667,4.29417,4.29500,4.30000
2006-06-30,4.28667,4.28833,4.28667,4.28167
2006-07-03,4.28583,4.29000,4.29083,4.28500
2006-07-04,4.28667,4.28333,4.27333,4.24500
2006-07-05,4.28167,4.27667,4.26333,4.21167
2006-07-06,4.28000,4.27167,4.25833,4.20333
2006-07-07,4.28000,4.27250,4.26250,4.21167
2006-07-10,4.28000,4.27500,4.26000,4.21833
2006-07-11,4.28000,4.27750,4.26000,4.21500
2006-07-12,4.28000,4.27750,4.26000,4.21500
2006-07-13,4.28000,4.27417,4.25833,4.20667
2006-07-14,4.28000,4.27583,4.26000,4.21333
2006-07-17,4.27500,4.27167,4.25833,4.20417
2006-07-18,4.27417,4.27167,4.26000,4.21833
2006-07-19,4.27250,4.27333,4.26583,4.23333
2006-07-20,4.27667,4.27500,4.27333,4.25167
2006-07-21,4.28000,4.27917,4.27583,4.26833
2006-07-24,4.27833,4.27750,4.27917,4.27667
2006-07-25,4.27833,4.27917,4.28167,4.28333
2006-07-26,4.28167,4.28167,4.28917,4.29583
2006-07-27,4.28167,4.28500,4.29167,4.29333
2006-07-28,4.28167,4.28167,4.29000,4.29000
2006-07-31,4.28000,4.28250,4.29000,4.29333
2006-08-01,4.28000,4.28250,4.29250,4.30167
2006-08-02,4.30000,4.30000,4.31000,4.33167
2006-08-03,4.30000,4.29833,4.31500,4.33750
2006-08-04,4.28667,4.29583,4.31167,4.34000
2006-08-07,4.28250,4.29083,4.31000,4.33833
2006-08-08,4.30000,4.30000,4.30417,4.30667
2006-08-09,4.29500,4.29167,4.28833,4.27083
2006-08-10,4.29667,4.29000,4.29000,4.27000
2006-08-11,4.28500,4.28250,4.27917,4.25500
2006-08-14,4.28083,4.27667,4.26333,4.21917
2006-08-15,4.27667,4.27083,4.25667,4.22000
2006-08-16,4.27000,4.27500,4.27833,4.27833
2006-08-17,4.26833,4.27167,4.28083,4.28833
2006-08-18,4.26583,4.27333,4.27333,4.26417
2006-08-21,4.26333,4.27167,4.27500,4.24833
2006-08-22,4.26167,4.26833,4.26750,4.23667
2006-08-23,4.26583,4.27000,4.26833,4.23333
2006-08-24,4.26583,4.27333,4.27500,4.24500
2006-08-25,4.27167,4.27500,4.26667,4.24000
2006-08-28,4.27000,4.27000,4.26417,4.24333
2006-08-29,4.26083,4.26500,4.26267,4.24333
2006-08-30,4.25833,4.26333,4.25833,4.23167
2006-08-31,4.25500,4.25833,4.25500,4.21833
2006-09-01,4.25583,4.26000,4.25417,4.21833
2006-09-04,4.25750,4.26000,4.25417,4.21333
2006-09-05,4.25750,4.25833,4.25250,4.21583
2006-09-06,4.25917,4.25833,4.24833,4.20333
2006-09-07,4.26000,4.26000,4.25000,4.20167
2006-09-08,4.26000,4.26000,4.24667,4.18167
2006-09-11,4.26000,4.26000,4.24417,4.17500
2006-09-12,4.26000,4.25667,4.23667,4.15167
2006-09-13,4.25833,4.25167,4.21167,4.07167
2006-09-14,4.25750,4.24833,4.21167,4.06500
2006-09-15,4.26000,4.25000,4.21167,4.07167
2006-09-18,4.26000,4.25333,4.22333,4.08833
2006-09-19,4.26000,4.25500,4.22667,4.10167
2006-09-20,4.27500,4.27000,4.25333,4.15833
2006-09-21,4.28167,4.27500,4.26000,4.16500
2006-09-22,4.28500,4.28000,4.26000,4.15500
2006-09-25,4.29500,4.28583,4.27167,4.18667
2006-09-26,4.29167,4.28083,4.27000,4.20000
2006-09-27,4.28500,4.28000,4.27333,4.20833
2006-09-28,4.29000,4.28667,4.28333,4.22167
2006-09-29,4.28500,4.27917,4.27500,4.21667
2006-10-02,4.27917,4.27833,4.27500,4.21833
2006-10-03,4.27750,4.28000,4.27250,4.20500
2006-10-04,4.27917,4.28000,4.27500,4.21667
2006-10-05,4.27333,4.27500,4.27500,4.22833
2006-10-06,4.26917,4.27583,4.27500,4.23500
2006-10-09,4.27000,4.27083,4.27250,4.24500
2006-10-10,4.26667,4.26833,4.26417,4.24000
2006-10-11,4.26583,4.26417,4.26000,4.22667
2006-10-12,4.26250,4.26167,4.25333,4.20333
2006-10-13,4.26417,4.26417,4.26500,4.24167
2006-10-16,4.26833,4.26917,4.27000,4.25167
2006-10-17,4.26583,4.26917,4.27000,4.26000
2006-10-18,4.26750,4.27000,4.27250,4.26750
2006-10-19,4.26667,4.27000,4.28000,4.28667
2006-10-20,4.26583,4.27083,4.28667,4.30000
2006-10-23,4.26417,4.27250,4.28750,4.30000
2006-10-24,4.26583,4.27167,4.29000,4.30333
2006-10-25,4.26750,4.27750,4.29333,4.31333
2006-10-26,4.26333,4.27500,4.29667,4.32000
2006-10-27,4.26833,4.28000,4.30167,4.32917
2006-10-30,4.26833,4.28083,4.30167,4.33500
2006-10-31,4.26833,4.28000,4.30167,4.33167
2006-11-01,4.27000,4.28083,4.30167,4.33167
2006-11-02,4.27000,4.28250,4.30500,4.34333
2006-11-03,4.27000,4.28000,4.30333,4.34250
2006-11-06,4.27333,4.28083,4.30500,4.35500
2006-11-07,4.27417,4.28917,4.30583,4.35833
2006-11-08,4.27250,4.28500,4.30333,4.34167
2006-11-09,4.27167,4.28417,4.30667,4.34833
2006-11-10,4.26667,4.28167,4.30417,4.34000
2006-11-13,4.26583,4.27833,4.30500,4.33500
2006-11-14,4.26583,4.27833,4.30333,4.33333
2006-11-15,4.26250,4.27750,4.30000,4.33167
2006-11-16,4.26250,4.27750,4.30000,4.33000
2006-11-17,4.26417,4.28000,4.31083,4.34583
2006-11-20,4.26750,4.28000,4.30917,4.34083
2006-11-21,4.26417,4.27833,4.30750,4.34250
2006-11-22,4.26750,4.27500,4.30167,4.33333
2006-11-23,4.26417,4.27583,4.29833,4.32083
2006-11-24,4.26583,4.27583,4.29750,4.32333
2006-11-27,4.26417,4.27750,4.29750,4.32167
2006-11-28,4.27000,4.27800,4.30000,4.32917
2006-11-29,4.27000,4.27833,4.30167,4.33583
2006-11-30,4.27000,4.27800,4.30333,4.34667
2006-12-01,4.27000,4.27750,4.30167,4.33833
2006-12-04,4.27000,4.27667,4.29833,4.33000
2006-12-05,4.26333,4.26917,4.28333,4.28667
2006-12-06,4.26250,4.26667,4.27667,4.27500
2006-12-07,4.25833,4.26000,4.26250,4.24667
2006-12-08,4.25417,4.25750,4.23333,4.17833
2006-12-11,4.25417,4.26000,4.24833,4.18500
2006-12-12,4.25417,4.26000,4.24917,4.19333
2006-12-13,4.26000,4.26333,4.24333,4.18250
2006-12-14,4.26000,4.26167,4.24667,4.18667
2006-12-15,4.25667,4.27000,4.27417,4.24333
2006-12-18,4.25583,4.27000,4.27083,4.24000
2006-12-19,4.26000,4.26833,4.25083,4.18667
2006-12-20,4.26500,4.27000,4.25833,4.20333
2006-12-21,4.25833,4.26500,4.26000,4.20417
2006-12-22,4.25583,4.26750,4.26500,4.22500
2006-12-25,4.25750,4.26750,4.26917,4.23333
2006-12-26,4.26000,4.27000,4.27750,4.27167
2006-12-27,4.26000,4.27000,4.27667,4.26833
2006-12-28,4.26167,4.27000,4.28000,4.28000
2006-12-29,4.25833,4.27167,4.28833,4.29167
2007-01-01,4.26000,4.27250,4.29000,4.31000
2007-01-02,4.26000,4.27217,4.29000,4.29833
2007-01-03,4.26000,4.27050,4.28833,4.29750
2007-01-04,4.26000,4.27083,4.29000,4.30000
2007-01-05,4.26000,4.27417,4.28000,4.30500
2007-01-08,4.25833,4.27250,4.28250,4.30750
2007-01-09,4.26000,4.27583,4.29000,4.32000
2007-01-10,4.25833,4.27583,4.29000,4.32000
2007-01-11,4.26000,4.27833,4.31000,4.35000
2007-01-12,4.25667,4.27667,4.31000,4.36000
2007-01-15,4.25833,4.27833,4.31667,4.37167
2007-01-16,4.26000,4.27667,4.31333,4.37500
2007-01-17,4.26000,4.27833,4.32500,4.39500
2007-01-18,4.25833,4.28000,4.32833,4.40500
2007-01-19,4.25667,4.28000,4.32333,4.39833
2007-01-22,4.25500,4.27833,4.32000,4.38667
2007-01-23,4.25750,4.27917,4.33333,4.40833
2007-01-24,4.26000,4.28000,4.34667,4.43500
2007-01-25,4.26000,4.28167,4.34250,4.43000
2007-01-26,4.26000,4.28000,4.33000,4.41167
2007-01-29,4.25833,4.28167,4.33333,4.42833
2007-01-30,4.25833,4.28167,4.33000,4.42000
2007-01-31,4.25833,4.28000,4.33500,4.42833
2007-02-01,4.26000,4.28000,4.33417,4.42167
2007-02-02,4.26000,4.28000,4.33750,4.43000
2007-02-05,4.26000,4.28000,4.34333,4.44000
2007-02-06,4.26000,4.28167,4.35500,4.47333
2007-02-07,4.26000,4.28000,4.35083,4.46833
2007-02-08,4.26000,4.28000,4.35000,4.46500
2007-02-09,4.26000,4.28000,4.35333,4.47833
2007-02-12,4.25833,4.28000,4.34500,4.46833
2007-02-13,4.25667,4.27833,4.34000,4.44500
2007-02-14,4.26000,4.28000,4.33583,4.44417
2007-02-15,4.26000,4.27667,4.33333,4.44917
2007-02-16,4.26000,4.27833,4.34000,4.45333
2007-02-19,4.26333,4.29083,4.38000,4.53000
2007-02-20,4.26417,4.30167,4.42667,4.58000
2007-02-21,4.26417,4.30500,4.42750,4.58167
2007-02-22,4.26583,4.31500,4.44000,4.60000
2007-02-23,4.26583,4.31833,4.44167,4.61167
2007-02-26,4.27500,4.31667,4.44000,4.61000
2007-02-27,4.27000,4.31917,4.45000,4.62833
2007-02-28,4.27500,4.38333,4.53167,4.74000
2007-03-01,4.27250,4.38000,4.52833,4.74000
2007-03-02,4.26833,4.38000,4.52667,4.74167
2007-03-05,4.26500,4.38250,4.54333,4.76667
2007-03-06,4.28833,4.39167,4.55917,4.78000
2007-03-07,4.28167,4.40000,4.56500,4.79000
2007-03-08,4.26833,4.40333,4.56833,4.79167
2007-03-09,4.27000,4.41333,4.58833,4.81000
2007-03-12,4.27000,4.42500,4.59500,4.82833
2007-03-13,4.27833,4.44667,4.60000,4.85500
2007-03-14,4.32167,4.46000,4.64000,4.89833
2007-03-15,4.32833,4.46833,4.64000,4.89500
