offset_starttime,distance,time_offset,count,end_time,speed,deviceuuid,start_time,calorie,offset_endtime
2019-04-06 18:03:00,10.97,UTC-0300,13,2019-04-06 21:04:00.000,1.9166666,jQfnryI8/B,2019-04-06 21:03:00.000,0.57,2019-04-06 18:04:00.000
2019-04-06 18:06:00,24.71,UTC-0300,37,2019-04-06 21:06:59.999,1.3055556,F/D7+hL5E5,2019-04-06 21:06:00.000,1.42,2019-04-06 18:06:59.999
2019-04-06 18:06:00,20.14,UTC-0300,26,2019-04-06 21:07:00.000,1.4444444,jQfnryI8/B,2019-04-06 21:06:00.000,1.07,2019-04-06 18:07:00.000
2019-04-06 18:07:00,21.619,UTC-0300,34,2019-04-06 21:07:59.999,1.0568764,F/D7+hL5E5,2019-04-06 21:07:00.000,1.29,2019-04-06 18:07:59.999
2019-04-06 18:07:00,49.709995,UTC-0300,59,2019-04-06 21:08:00.000,1.7619365000000002,jQfnryI8/B,2019-04-06 21:07:00.000,2.6099997000000004,2019-04-06 18:08:00.000
2019-04-06 18:08:00,9.78,UTC-0300,12,2019-04-06 21:09:00.000,2.8666499,jQfnryI8/B,2019-04-06 21:08:00.000,0.53000003,2019-04-06 18:09:00.000
2019-04-06 18:23:00,7.15,UTC-0300,9,2019-04-06 21:24:00.000,1.5833334,jQfnryI8/B,2019-04-06 21:23:00.000,0.38,2019-04-06 18:24:00.000
2019-04-06 18:24:00,26.42,UTC-0300,33,2019-04-06 21:25:00.000,1.6111109,jQfnryI8/B,2019-04-06 21:24:00.000,1.32,2019-04-06 18:25:00.000
2019-04-06 18:24:00,36.01,UTC-0300,48,2019-04-06 21:24:59.999,1.4722222,F/D7+hL5E5,2019-04-06 21:24:00.000,2.04,2019-04-06 18:24:59.999
2019-04-06 18:25:00,31.21,UTC-0300,37,2019-04-06 21:26:00.000,2.1388888,jQfnryI8/B,2019-04-06 21:25:00.000,1.6,2019-04-06 18:26:00.000
2019-04-06 18:25:00,8.23,UTC-0300,12,2019-04-06 21:25:59.999,1.1944444,F/D7+hL5E5,2019-04-06 21:25:00.000,0.5,2019-04-06 18:25:59.999
2019-04-06 18:26:00,10.41,UTC-0300,14,2019-04-06 21:27:00.000,1.3055556,jQfnryI8/B,2019-04-06 21:26:00.000,0.63,2019-04-06 18:27:00.000
2019-04-06 18:27:00,30.79,UTC-0300,47,2019-04-06 21:27:59.999,1.3055556,F/D7+hL5E5,2019-04-06 21:27:00.000,1.82,2019-04-06 18:27:59.999
2019-04-06 18:28:00,65.28,UTC-0300,91,2019-04-06 21:28:59.999,1.3333334,F/D7+hL5E5,2019-04-06 21:28:00.000,3.71,2019-04-06 18:28:59.999
2019-04-06 18:29:00,37.74,UTC-0300,56,2019-04-06 21:29:59.999,1.1944444,F/D7+hL5E5,2019-04-06 21:29:00.000,2.24,2019-04-06 18:29:59.999
2019-04-06 18:30:00,68.08,UTC-0300,89,2019-04-06 21:30:59.999,1.3888888,F/D7+hL5E5,2019-04-06 21:30:00.000,3.89,2019-04-06 18:30:59.999
2019-04-06 18:31:00,1.85,UTC-0300,3,2019-04-06 21:31:59.999,1.0555556,F/D7+hL5E5,2019-04-06 21:31:00.000,0.12,2019-04-06 18:31:59.999
2019-04-06 18:34:00,16.4,UTC-0300,21,2019-04-06 21:34:59.999,1.7222221999999998,F/D7+hL5E5,2019-04-06 21:34:00.000,0.87,2019-04-06 18:34:59.999
2019-04-06 18:35:00,45.25,UTC-0300,64,2019-04-06 21:35:59.999,1.3611112,F/D7+hL5E5,2019-04-06 21:35:00.000,2.51,2019-04-06 18:35:59.999
2019-04-06 18:36:00,59.77,UTC-0300,83,2019-04-06 21:36:59.999,1.3333334,F/D7+hL5E5,2019-04-06 21:36:00.000,3.29,2019-04-06 18:36:59.999
2019-04-06 18:37:00,13.44,UTC-0300,18,2019-04-06 21:37:59.999,1.3333334,F/D7+hL5E5,2019-04-06 21:37:00.000,0.72,2019-04-06 18:37:59.999
2019-04-06 18:38:00,17.1,UTC-0300,29,2019-04-06 21:38:59.999,0.9722222,F/D7+hL5E5,2019-04-06 21:38:00.000,1.09,2019-04-06 18:38:59.999
2019-04-06 18:39:00,76.71,UTC-0300,104,2019-04-06 21:39:59.999,1.3055556,F/D7+hL5E5,2019-04-06 21:39:00.000,4.15,2019-04-06 18:39:59.999
2019-04-06 18:41:00,52.51,UTC-0300,68,2019-04-06 21:41:59.999,1.75,F/D7+hL5E5,2019-04-06 21:41:00.000,2.79,2019-04-06 18:41:59.999
2019-04-06 18:42:00,23.88,UTC-0300,31,2019-04-06 21:42:59.999,1.6666666,F/D7+hL5E5,2019-04-06 21:42:00.000,1.29,2019-04-06 18:42:59.999
2019-04-06 18:43:00,12.63,UTC-0300,18,2019-04-06 21:43:59.999,1.2222222,F/D7+hL5E5,2019-04-06 21:43:00.000,0.75,2019-04-06 18:43:59.999
2019-04-06 18:44:00,14.84,UTC-0300,26,2019-04-06 21:44:59.999,1.3055556,F/D7+hL5E5,2019-04-06 21:44:00.000,0.97,2019-04-06 18:44:59.999
2019-04-06 18:47:00,9.09,UTC-0300,11,2019-04-06 21:48:00.000,1.89375,jQfnryI8/B,2019-04-06 21:47:00.000,0.45999995,2019-04-06 18:48:00.000
2019-04-06 18:50:00,7.06,UTC-0300,7,2019-04-06 21:51:00.000,2.8888888,jQfnryI8/B,2019-04-06 21:50:00.000,0.44,2019-04-06 18:51:00.000
2019-04-06 20:55:00,23.431,UTC-0300,32,2019-04-06 23:55:59.999,1.1699238,F/D7+hL5E5,2019-04-06 23:55:00.000,1.27,2019-04-06 20:55:59.999
2019-04-06 20:56:00,39.39,UTC-0300,56,2019-04-06 23:56:59.999,1.4227446,F/D7+hL5E5,2019-04-06 23:56:00.000,2.23,2019-04-06 20:56:59.999
2019-04-06 20:57:00,26.87,UTC-0300,34,2019-04-06 23:57:59.999,1.6388888,F/D7+hL5E5,2019-04-06 23:57:00.000,1.43,2019-04-06 20:57:59.999
2019-04-06 22:22:00,25.33,UTC-0300,36,2019-04-07 01:22:59.999,1.1111112,F/D7+hL5E5,2019-04-07 01:22:00.000,1.48,2019-04-06 22:22:59.999
2019-04-06 22:23:00,51.14,UTC-0300,79,2019-04-07 01:23:59.999,1.25,F/D7+hL5E5,2019-04-07 01:23:00.000,3.08,2019-04-06 22:23:59.999
2019-04-06 22:25:00,41.8,UTC-0300,60,2019-04-07 01:25:59.999,1.5,F/D7+hL5E5,2019-04-07 01:25:00.000,2.37,2019-04-06 22:25:59.999
2019-04-06 22:26:00,41.04,UTC-0300,55,2019-04-07 01:26:59.999,1.5555556,F/D7+hL5E5,2019-04-07 01:26:00.000,2.33,2019-04-06 22:26:59.999
2019-04-07 00:52:00,12.47,UTC-0300,17,2019-04-07 03:52:59.999,1.6944444,F/D7+hL5E5,2019-04-07 03:52:00.000,0.69,2019-04-07 00:52:59.999
2019-04-07 00:53:00,10.89,UTC-0300,16,2019-04-07 03:53:59.999,0.3888889,F/D7+hL5E5,2019-04-07 03:53:00.000,0.64,2019-04-07 00:53:59.999
2019-04-07 08:57:00,22.18,UTC-0300,28,2019-04-07 11:57:59.999,1.5277778,F/D7+hL5E5,2019-04-07 11:57:00.000,1.18,2019-04-07 08:57:59.999
2019-04-07 09:11:00,10.59,UTC-0300,16,2019-04-07 12:11:59.999,1.4444444,F/D7+hL5E5,2019-04-07 12:11:00.000,0.65,2019-04-07 09:11:59.999
2019-04-07 09:12:00,11.46,UTC-0300,20,2019-04-07 12:12:59.999,1.1388888,F/D7+hL5E5,2019-04-07 12:12:00.000,0.78,2019-04-07 09:12:59.999
2019-04-07 09:16:00,18.21,UTC-0300,29,2019-04-07 12:16:59.999,1.1111112,F/D7+hL5E5,2019-04-07 12:16:00.000,1.11,2019-04-07 09:16:59.999
2019-04-07 09:18:00,27.63,UTC-0300,45,2019-04-07 12:18:59.999,1.2777778,F/D7+hL5E5,2019-04-07 12:18:00.000,1.74,2019-04-07 09:18:59.999
2019-04-07 09:19:00,12.61,UTC-0300,17,2019-04-07 12:19:59.999,1.1388888,F/D7+hL5E5,2019-04-07 12:19:00.000,0.68,2019-04-07 09:19:59.999
2019-04-07 09:20:00,45.66,UTC-0300,68,2019-04-07 12:20:59.999,1.5833334,F/D7+hL5E5,2019-04-07 12:20:00.000,2.7,2019-04-07 09:20:59.999
2019-04-07 09:21:00,52.789,UTC-0300,75,2019-04-07 12:21:59.999,1.2602831,F/D7+hL5E5,2019-04-07 12:21:00.000,3.04,2019-04-07 09:21:59.999
2019-04-07 09:22:00,20.56,UTC-0300,27,2019-04-07 12:22:59.999,1.4287853,F/D7+hL5E5,2019-04-07 12:22:00.000,1.09,2019-04-07 09:22:59.999
2019-04-07 09:27:00,14.94,UTC-0300,25,2019-04-07 12:27:59.999,1.25,F/D7+hL5E5,2019-04-07 12:27:00.000,0.89,2019-04-07 09:27:59.999
2019-04-07 09:33:00,13.07,UTC-0300,19,2019-04-07 12:33:59.999,1.5,F/D7+hL5E5,2019-04-07 12:33:00.000,0.77,2019-04-07 09:33:59.999
2019-04-07 09:34:00,12.07,UTC-0300,15,2019-04-07 12:34:59.999,1.7222221999999998,F/D7+hL5E5,2019-04-07 12:34:00.000,0.65,2019-04-07 09:34:59.999
2019-04-07 09:35:00,22.18,UTC-0300,36,2019-04-07 12:35:59.999,1.0833334,F/D7+hL5E5,2019-04-07 12:35:00.000,1.4,2019-04-07 09:35:59.999
2019-04-07 09:36:00,21.39,UTC-0300,27,2019-04-07 12:36:59.999,1.5277778,F/D7+hL5E5,2019-04-07 12:36:00.000,1.13,2019-04-07 09:36:59.999
2019-04-07 09:36:00,19.36,UTC-0300,25,2019-04-07 12:37:00.000,1.3888888,jQfnryI8/B,2019-04-07 12:36:00.000,1.07,2019-04-07 09:37:00.000
2019-04-07 09:37:00,25.64,UTC-0300,42,2019-04-07 12:38:00.000,1.4722222,jQfnryI8/B,2019-04-07 12:37:00.000,1.67,2019-04-07 09:38:00.000
2019-04-07 09:37:00,25.36,UTC-0300,34,2019-04-07 12:37:59.999,1.5277778,F/D7+hL5E5,2019-04-07 12:37:00.000,1.44,2019-04-07 09:37:59.999
2019-04-07 09:38:00,75.18,UTC-0300,114,2019-04-07 12:39:00.000,1.8888888,jQfnryI8/B,2019-04-07 12:38:00.000,4.67,2019-04-07 09:39:00.000
2019-04-07 09:38:00,48.45,UTC-0300,97,2019-04-07 12:38:59.999,1.3055556,F/D7+hL5E5,2019-04-07 12:38:00.000,3.23,2019-04-07 09:38:59.999
2019-04-07 09:39:00,53.07,UTC-0300,70,2019-04-07 12:40:00.000,1.2777778,jQfnryI8/B,2019-04-07 12:39:00.000,2.84,2019-04-07 09:40:00.000
2019-04-07 09:39:00,46.63,UTC-0300,70,2019-04-07 12:39:59.999,1.1111112,F/D7+hL5E5,2019-04-07 12:39:00.000,2.83,2019-04-07 09:39:59.999
2019-04-07 09:40:00,75.13,UTC-0300,95,2019-04-07 12:41:00.000,1.3888888,jQfnryI8/B,2019-04-07 12:40:00.000,4.03,2019-04-07 09:41:00.000
2019-04-07 09:40:00,72.41,UTC-0300,102,2019-04-07 12:40:59.999,1.25,F/D7+hL5E5,2019-04-07 12:40:00.000,4.29,2019-04-07 09:40:59.999
2019-04-07 09:41:00,21.02,UTC-0300,24,2019-04-07 12:42:00.000,1.9444444,jQfnryI8/B,2019-04-07 12:41:00.000,1.22,2019-04-07 09:42:00.000
2019-04-07 09:41:00,3.55,UTC-0300,5,2019-04-07 12:41:59.999,1.2777778,F/D7+hL5E5,2019-04-07 12:41:00.000,0.21,2019-04-07 09:41:59.999
2019-04-07 09:42:00,54.79,UTC-0300,71,2019-04-07 12:43:00.000,1.3611112,jQfnryI8/B,2019-04-07 12:42:00.000,2.87,2019-04-07 09:43:00.000
2019-04-07 09:42:00,62.449,UTC-0300,89,2019-04-07 12:42:59.999,1.2417735,F/D7+hL5E5,2019-04-07 12:42:00.000,3.68,2019-04-07 09:42:59.999
2019-04-07 09:43:00,43.64,UTC-0300,55,2019-04-07 12:44:00.000,1.5366352,jQfnryI8/B,2019-04-07 12:43:00.000,2.24,2019-04-07 09:44:00.000
2019-04-07 09:43:00,24.26,UTC-0300,36,2019-04-07 12:43:59.999,1.1802726,F/D7+hL5E5,2019-04-07 12:43:00.000,1.47,2019-04-07 09:43:59.999
2019-04-07 09:44:00,50.95,UTC-0300,67,2019-04-07 12:45:00.000,1.2777778,jQfnryI8/B,2019-04-07 12:44:00.000,2.71,2019-04-07 09:45:00.000
2019-04-07 09:44:00,44.86,UTC-0300,69,2019-04-07 12:44:59.999,1.1111112,F/D7+hL5E5,2019-04-07 12:44:00.000,2.76,2019-04-07 09:44:59.999
2019-04-07 09:45:00,71.01001,UTC-0300,103,2019-04-07 12:46:00.000,1.2889421,jQfnryI8/B,2019-04-07 12:45:00.000,5.5699987,2019-04-07 09:46:00.000
2019-04-07 09:45:00,72.59,UTC-0300,105,2019-04-07 12:45:59.999,1.3888888,F/D7+hL5E5,2019-04-07 12:45:00.000,4.64,2019-04-07 09:45:59.999
2019-04-07 09:46:00,75.1,UTC-0300,106,2019-04-07 12:46:59.999,1.25,F/D7+hL5E5,2019-04-07 12:46:00.000,4.53,2019-04-07 09:46:59.999
2019-04-07 09:46:00,82.32,UTC-0300,107,2019-04-07 12:47:00.000,1.3719999,jQfnryI8/B,2019-04-07 12:46:00.000,4.28,2019-04-07 09:47:00.000
2019-04-07 09:47:00,69.58,UTC-0300,97,2019-04-07 12:47:59.999,1.3888888,F/D7+hL5E5,2019-04-07 12:47:00.000,3.93,2019-04-07 09:47:59.999
2019-04-07 09:47:00,89.750015,UTC-0300,107,2019-04-07 12:48:00.000,1.6784261000000005,jQfnryI8/B,2019-04-07 12:47:00.000,5.4799995,2019-04-07 09:48:00.000
2019-04-07 09:48:00,85.4,UTC-0300,108,2019-04-07 12:48:59.999,1.5277778,F/D7+hL5E5,2019-04-07 12:48:00.000,4.47,2019-04-07 09:48:59.999
2019-04-07 09:48:00,82.39,UTC-0300,107,2019-04-07 12:49:00.000,1.3731667,jQfnryI8/B,2019-04-07 12:48:00.000,4.28,2019-04-07 09:49:00.000
2019-04-07 09:49:00,82.0,UTC-0300,107,2019-04-07 12:50:00.000,1.3666667,jQfnryI8/B,2019-04-07 12:49:00.000,4.28,2019-04-07 09:50:00.000
2019-04-07 09:49:00,83.39,UTC-0300,105,2019-04-07 12:49:59.999,1.5277778,F/D7+hL5E5,2019-04-07 12:49:00.000,4.35,2019-04-07 09:49:59.999
2019-04-07 09:50:00,80.96,UTC-0300,105,2019-04-07 12:51:00.000,1.3611112,jQfnryI8/B,2019-04-07 12:50:00.000,4.23,2019-04-07 09:51:00.000
2019-04-07 09:50:00,76.95,UTC-0300,102,2019-04-07 12:50:59.999,1.5277778,F/D7+hL5E5,2019-04-07 12:50:00.000,4.21,2019-04-07 09:50:59.999
2019-04-07 09:51:00,54.35,UTC-0300,78,2019-04-07 12:51:59.999,1.6111112,F/D7+hL5E5,2019-04-07 12:51:00.000,3.02,2019-04-07 09:51:59.999
2019-04-07 09:51:00,60.19,UTC-0300,82,2019-04-07 12:52:00.000,1.3611112,jQfnryI8/B,2019-04-07 12:51:00.000,3.32,2019-04-07 09:52:00.000
2019-04-07 09:52:00,17.6,UTC-0300,22,2019-04-07 12:53:00.000,1.5833334,jQfnryI8/B,2019-04-07 12:52:00.000,0.93,2019-04-07 09:53:00.000
2019-04-07 09:54:00,15.18,UTC-0300,20,2019-04-07 12:54:59.999,1.1944444,F/D7+hL5E5,2019-04-07 12:54:00.000,0.83,2019-04-07 09:54:59.999
2019-04-07 09:54:00,9.96,UTC-0300,12,2019-04-07 12:55:00.000,1.8333334,jQfnryI8/B,2019-04-07 12:54:00.000,0.51,2019-04-07 09:55:00.000
2019-04-07 09:55:00,51.47,UTC-0300,66,2019-04-07 12:56:00.000,1.4722222,jQfnryI8/B,2019-04-07 12:55:00.000,2.79,2019-04-07 09:56:00.000
2019-04-07 09:55:00,27.25,UTC-0300,42,2019-04-07 12:55:59.999,1.1111112,F/D7+hL5E5,2019-04-07 12:55:00.000,1.66,2019-04-07 09:55:59.999
2019-04-07 09:56:00,5.59,UTC-0300,7,2019-04-07 12:57:00.000,1.8888888,jQfnryI8/B,2019-04-07 12:56:00.000,0.3,2019-04-07 09:57:00.000
2019-04-07 10:01:00,27.58,UTC-0300,40,2019-04-07 13:01:59.999,1.3764715,F/D7+hL5E5,2019-04-07 13:01:00.000,1.62,2019-04-07 10:01:59.999
2019-04-07 10:01:00,50.04,UTC-0300,61,2019-04-07 13:02:00.000,1.7222221999999998,jQfnryI8/B,2019-04-07 13:01:00.000,2.77,2019-04-07 10:02:00.000
2019-04-07 10:04:00,7.5,UTC-0300,9,2019-04-07 13:05:00.000,2.7126737000000003,jQfnryI8/B,2019-04-07 13:04:00.000,0.37,2019-04-07 10:05:00.000
2019-04-07 10:08:00,18.57,UTC-0300,23,2019-04-07 13:09:00.000,1.7209907,jQfnryI8/B,2019-04-07 13:08:00.000,0.96000016,2019-04-07 10:09:00.000
2019-04-07 10:09:00,8.23,UTC-0300,10,2019-04-07 13:10:00.000,1.9166666,jQfnryI8/B,2019-04-07 13:09:00.000,0.43,2019-04-07 10:10:00.000
2019-04-07 10:11:00,7.61,UTC-0300,10,2019-04-07 13:12:00.000,1.9722222,jQfnryI8/B,2019-04-07 13:11:00.000,0.44,2019-04-07 10:12:00.000
2019-04-07 10:32:00,58.52,UTC-0300,73,2019-04-07 13:33:00.000,1.5,jQfnryI8/B,2019-04-07 13:32:00.000,3.08,2019-04-07 10:33:00.000
2019-04-07 10:32:00,43.88,UTC-0300,66,2019-04-07 13:32:59.999,1.2223951000000002,F/D7+hL5E5,2019-04-07 13:32:00.000,2.62,2019-04-07 10:32:59.999
2019-04-07 10:33:00,47.05,UTC-0300,63,2019-04-07 13:34:00.000,1.1666666,jQfnryI8/B,2019-04-07 13:33:00.000,2.53,2019-04-07 10:34:00.000
2019-04-07 10:33:00,39.92,UTC-0300,62,2019-04-07 13:33:59.999,1.074731,F/D7+hL5E5,2019-04-07 13:33:00.000,2.48,2019-04-07 10:33:59.999
2019-04-07 10:34:00,6.2,UTC-0300,8,2019-04-07 13:35:00.000,1.3888888,jQfnryI8/B,2019-04-07 13:34:00.000,0.35,2019-04-07 10:35:00.000
2019-04-07 10:35:00,5.54,UTC-0300,7,2019-04-07 13:36:00.000,1.9722222,jQfnryI8/B,2019-04-07 13:35:00.000,0.31,2019-04-07 10:36:00.000
2019-04-07 10:37:00,15.16,UTC-0300,20,2019-04-07 13:37:59.999,1.2222222,F/D7+hL5E5,2019-04-07 13:37:00.000,0.84,2019-04-07 10:37:59.999
2019-04-07 10:44:00,13.92,UTC-0300,19,2019-04-07 13:44:59.999,1.3222221,F/D7+hL5E5,2019-04-07 13:44:00.000,0.75,2019-04-07 10:44:59.999
2019-04-07 10:46:00,27.4,UTC-0300,42,2019-04-07 13:46:59.999,1.0555556,F/D7+hL5E5,2019-04-07 13:46:00.000,1.67,2019-04-07 10:46:59.999
2019-04-07 10:46:00,37.03,UTC-0300,49,2019-04-07 13:47:00.000,1.25,jQfnryI8/B,2019-04-07 13:46:00.000,2.03,2019-04-07 10:47:00.000
2019-04-07 10:47:00,65.86,UTC-0300,103,2019-04-07 13:47:59.999,1.0277778,F/D7+hL5E5,2019-04-07 13:47:00.000,4.0,2019-04-07 10:47:59.999
2019-04-07 10:47:00,71.26,UTC-0300,95,2019-04-07 13:48:00.000,1.2777778,jQfnryI8/B,2019-04-07 13:47:00.000,3.99,2019-04-07 10:48:00.000
2019-04-07 10:48:00,38.88,UTC-0300,64,2019-04-07 13:48:59.999,1.0,F/D7+hL5E5,2019-04-07 13:48:00.000,2.45,2019-04-07 10:48:59.999
2019-04-07 10:48:00,52.7,UTC-0300,71,2019-04-07 13:49:00.000,1.2222222,jQfnryI8/B,2019-04-07 13:48:00.000,3.09,2019-04-07 10:49:00.000
2019-04-07 10:49:00,18.789999,UTC-0300,25,2019-04-07 13:50:00.000,1.2507597,jQfnryI8/B,2019-04-07 13:49:00.000,1.05,2019-04-07 10:50:00.000
2019-04-07 10:50:00,8.7,UTC-0300,17,2019-04-07 13:50:59.999,0.8055555999999999,F/D7+hL5E5,2019-04-07 13:50:00.000,0.59,2019-04-07 10:50:59.999
2019-04-07 10:50:00,45.07,UTC-0300,59,2019-04-07 13:51:00.000,1.3332688,jQfnryI8/B,2019-04-07 13:50:00.000,2.469999,2019-04-07 10:51:00.000
2019-04-07 10:51:00,40.7,UTC-0300,66,2019-04-07 13:51:59.999,0.9444444,F/D7+hL5E5,2019-04-07 13:51:00.000,2.6,2019-04-07 10:51:59.999
2019-04-07 10:51:00,50.50001,UTC-0300,67,2019-04-07 13:52:00.000,1.1987054,jQfnryI8/B,2019-04-07 13:51:00.000,2.9499981,2019-04-07 10:52:00.000
2019-04-07 10:52:00,52.83,UTC-0300,97,2019-04-07 13:52:59.999,0.8611110999999999,F/D7+hL5E5,2019-04-07 13:52:00.000,3.35,2019-04-07 10:52:59.999
2019-04-07 10:52:00,69.32,UTC-0300,93,2019-04-07 13:53:00.000,1.2176378,jQfnryI8/B,2019-04-07 13:52:00.000,3.799999,2019-04-07 10:53:00.000
2019-04-07 10:53:00,54.43,UTC-0300,98,2019-04-07 13:53:59.999,0.8888889000000001,F/D7+hL5E5,2019-04-07 13:53:00.000,3.52,2019-04-07 10:53:59.999
2019-04-07 10:53:00,74.76001,UTC-0300,98,2019-04-07 13:54:00.000,1.2877469,jQfnryI8/B,2019-04-07 13:53:00.000,3.9199994,2019-04-07 10:54:00.000
2019-04-07 10:54:00,57.95,UTC-0300,100,2019-04-07 13:54:59.999,0.9444444,F/D7+hL5E5,2019-04-07 13:54:00.000,3.67,2019-04-07 10:54:59.999
2019-04-07 10:54:00,77.08003000000002,UTC-0300,102,2019-04-07 13:55:00.000,1.3277111,jQfnryI8/B,2019-04-07 13:54:00.000,4.0899997,2019-04-07 10:55:00.000
2019-04-07 10:55:00,62.74,UTC-0300,101,2019-04-07 13:55:59.999,1.0277778,F/D7+hL5E5,2019-04-07 13:55:00.000,4.02,2019-04-07 10:55:59.999
2019-04-07 10:55:00,76.76,UTC-0300,103,2019-04-07 13:56:00.000,1.3611112,jQfnryI8/B,2019-04-07 13:55:00.000,4.38,2019-04-07 10:56:00.000
2019-04-07 10:56:00,72.31,UTC-0300,94,2019-04-07 13:57:00.000,1.3611112,jQfnryI8/B,2019-04-07 13:56:00.000,3.76,2019-04-07 10:57:00.000
2019-04-07 10:56:00,58.41,UTC-0300,94,2019-04-07 13:56:59.999,1.0555556,F/D7+hL5E5,2019-04-07 13:56:00.000,3.76,2019-04-07 10:56:59.999
2019-04-07 10:57:00,32.06,UTC-0300,53,2019-04-07 13:57:59.999,1.0,F/D7+hL5E5,2019-04-07 13:57:00.000,2.02,2019-04-07 10:57:59.999
2019-04-07 10:57:00,40.87,UTC-0300,53,2019-04-07 13:58:00.000,1.3333334,jQfnryI8/B,2019-04-07 13:57:00.000,2.19,2019-04-07 10:58:00.000
2019-04-07 10:58:00,57.38,UTC-0300,98,2019-04-07 13:58:59.999,0.9444444,F/D7+hL5E5,2019-04-07 13:58:00.000,3.56,2019-04-07 10:58:59.999
2019-04-07 10:58:00,77.52,UTC-0300,100,2019-04-07 13:59:00.000,1.3888888,jQfnryI8/B,2019-04-07 13:58:00.000,4.05,2019-04-07 10:59:00.000
2019-04-07 10:59:00,66.99,UTC-0300,86,2019-04-07 14:00:00.000,1.2777778,jQfnryI8/B,2019-04-07 13:59:00.000,3.74,2019-04-07 11:00:00.000
2019-04-07 10:59:00,55.58,UTC-0300,91,2019-04-07 13:59:59.999,1.0277778,F/D7+hL5E5,2019-04-07 13:59:00.000,3.48,2019-04-07 10:59:59.999
2019-04-07 11:00:00,68.76001,UTC-0300,91,2019-04-07 14:01:00.000,1.2255771999999998,jQfnryI8/B,2019-04-07 14:00:00.000,3.6399987,2019-04-07 11:01:00.000
2019-04-07 11:00:00,45.42,UTC-0300,88,2019-04-07 14:00:59.999,0.8055555999999999,F/D7+hL5E5,2019-04-07 14:00:00.000,2.88,2019-04-07 11:00:59.999
2019-04-07 11:01:00,47.94,UTC-0300,79,2019-04-07 14:01:59.999,0.9444444,F/D7+hL5E5,2019-04-07 14:01:00.000,3.01,2019-04-07 11:01:59.999
2019-04-07 11:01:00,57.659996,UTC-0300,76,2019-04-07 14:02:00.000,1.2621866000000002,jQfnryI8/B,2019-04-07 14:01:00.000,3.0700002,2019-04-07 11:02:00.000
2019-04-07 11:02:00,59.33,UTC-0300,99,2019-04-07 14:02:59.999,1.0,F/D7+hL5E5,2019-04-07 14:02:00.000,4.0,2019-04-07 11:02:59.999
2019-04-07 11:02:00,77.92,UTC-0300,102,2019-04-07 14:03:00.000,1.3611112,jQfnryI8/B,2019-04-07 14:02:00.000,4.17,2019-04-07 11:03:00.000
2019-04-07 11:03:00,60.54,UTC-0300,97,2019-04-07 14:03:59.999,1.0555556,F/D7+hL5E5,2019-04-07 14:03:00.000,3.88,2019-04-07 11:03:59.999
2019-04-07 11:03:00,77.29,UTC-0300,100,2019-04-07 14:04:00.000,1.3888888,jQfnryI8/B,2019-04-07 14:03:00.000,4.0,2019-04-07 11:04:00.000
2019-04-07 11:04:00,14.38,UTC-0300,18,2019-04-07 14:05:00.000,1.8611112,jQfnryI8/B,2019-04-07 14:04:00.000,0.79,2019-04-07 11:05:00.000
2019-04-07 11:05:00,5.7,UTC-0300,7,2019-04-07 14:06:00.000,1.25,jQfnryI8/B,2019-04-07 14:05:00.000,0.3,2019-04-07 11:06:00.000
2019-04-07 11:11:00,11.17,UTC-0300,17,2019-04-07 14:11:59.999,1.0833334,F/D7+hL5E5,2019-04-07 14:11:00.000,0.68,2019-04-07 11:11:59.999
2019-04-07 11:12:00,60.68,UTC-0300,97,2019-04-07 14:12:59.999,1.0555556,F/D7+hL5E5,2019-04-07 14:12:00.000,3.83,2019-04-07 11:12:59.999
2019-04-07 11:12:00,74.2,UTC-0300,97,2019-04-07 14:13:00.000,1.4444444,jQfnryI8/B,2019-04-07 14:12:00.000,4.3,2019-04-07 11:13:00.000
2019-04-07 11:13:00,40.05,UTC-0300,65,2019-04-07 14:13:59.999,1.0,F/D7+hL5E5,2019-04-07 14:13:00.000,2.54,2019-04-07 11:13:59.999
2019-04-07 11:13:00,57.1,UTC-0300,74,2019-04-07 14:14:00.000,1.3834959,jQfnryI8/B,2019-04-07 14:13:00.000,2.9599996,2019-04-07 11:14:00.000
2019-04-07 11:14:00,44.19,UTC-0300,70,2019-04-07 14:14:59.999,1.0555556,F/D7+hL5E5,2019-04-07 14:14:00.000,2.79,2019-04-07 11:14:59.999
2019-04-07 11:14:00,60.67,UTC-0300,72,2019-04-07 14:15:00.000,1.3888888,jQfnryI8/B,2019-04-07 14:14:00.000,3.49,2019-04-07 11:15:00.000
2019-04-07 11:15:00,63.7,UTC-0300,102,2019-04-07 14:15:59.999,1.0555556,F/D7+hL5E5,2019-04-07 14:15:00.000,4.08,2019-04-07 11:15:59.999
2019-04-07 11:15:00,76.96,UTC-0300,103,2019-04-07 14:16:00.000,1.4722222,jQfnryI8/B,2019-04-07 14:15:00.000,4.21,2019-04-07 11:16:00.000
2019-04-07 11:16:00,51.66002,UTC-0300,67,2019-04-07 14:17:00.000,1.5181789,jQfnryI8/B,2019-04-07 14:16:00.000,2.9199986,2019-04-07 11:17:00.000
2019-04-07 11:16:00,34.11,UTC-0300,59,2019-04-07 14:16:59.999,1.0,F/D7+hL5E5,2019-04-07 14:16:00.000,2.18,2019-04-07 11:16:59.999
